Date,W0000_0600,W0601_1200,W1201_1800,W1801_2359,WS1,WS2,WS3,WS4,A0000_0600,A0601_1200,A1201_1800,A1801_2359,A_Total,Accident
2021-07-10,Clear,Fog,Fog,Fog,NA,Moderate,Moderate,Moderate,2,0,0,2,3,TRUE
2021-07-11,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,2,2,0,6,TRUE
2021-07-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,8,TRUE
2021-07-13,Clear,Fog,Clear,Clear,NA,Moderate,NA,NA,0,2,2,0,4,TRUE
2021-07-14,Clear,Clear,Rain,Clear,NA,NA,Light,NA,0,0,0,0,0,FALSE
2021-07-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2021-07-16,Rain,Clear,Rain,Rain,Light,NA,Light,Light,2,0,0,2,2,TRUE
2021-07-17,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,2,2,2,8,TRUE
2021-07-18,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,10,TRUE
2021-07-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,12,TRUE
2021-07-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,20,TRUE
2021-07-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,16,TRUE
2021-07-22,Clear,Rain,Clear,Clear,NA,Light,NA,NA,2,2,2,2,23,TRUE
2021-07-23,Rain,Rain,Rain,Rain,Light,Light,Light,Light,2,2,2,2,34,TRUE
2021-07-24,Clear,Clear,Rain,Clear,NA,NA,Light,NA,2,0,2,2,6,TRUE
2021-07-25,Clear,Rain,Rain,Rain,NA,Light,Light,Light,2,2,2,2,17,TRUE
2021-07-26,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,2,2,2,19,TRUE
2021-07-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,21,TRUE
2021-07-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,22,TRUE
2021-07-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,42,TRUE
2021-07-30,Clear,Rain,Clear,Clear,NA,Light,NA,NA,2,2,2,2,28,TRUE
2021-07-31,Clear,Rain,Clear,Clear,NA,Light,NA,NA,2,2,2,2,22,TRUE
2021-08-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,8,TRUE
2021-08-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,38,TRUE
2021-08-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,13,TRUE
2021-08-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,27,TRUE
2021-08-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,24,TRUE
2021-08-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,16,TRUE
2021-08-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,19,TRUE
2021-08-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,6,TRUE
2021-08-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2021-08-10,Clear,Rain,Rain,Clear,NA,Light,Light,NA,2,0,2,2,12,TRUE
2021-08-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,29,TRUE
2021-08-12,Clear,Clear,Rain,Clear,NA,NA,Light,NA,2,2,2,2,24,TRUE
2021-08-13,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,32,TRUE
2021-08-14,Rain,Rain,Rain,Clear,Light,Moderate,Moderate,NA,2,2,0,2,18,TRUE
2021-08-15,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,2,0,2,5,TRUE
2021-08-16,Clear,Rain,Clear,Clear,NA,Light,NA,NA,2,2,2,2,18,TRUE
2021-08-17,Clear,Rain,Precipitation,Clear,NA,Light,UNK,NA,0,4,0,0,1,TRUE
2021-08-18,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,2,2,2,20,TRUE
2021-08-19,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,0,2,2,26,TRUE
2021-08-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,29,TRUE
2021-08-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,22,TRUE
2021-08-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,11,TRUE
2021-08-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,0,2,2,17,TRUE
2021-08-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,19,TRUE
2021-08-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,17,TRUE
2021-08-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,24,TRUE
2021-08-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,17,TRUE
2021-08-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,6,TRUE
2021-08-29,Clear,Fog,Clear,Clear,NA,Moderate,NA,NA,2,2,2,2,14,TRUE
2021-08-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,26,TRUE
2021-08-31,Clear,Rain,Cold,Cold,NA,Light,Severe,Severe,2,2,2,2,20,TRUE
2021-09-01,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,2,2,2,30,TRUE
2021-09-02,Rain,Rain,Rain,Fog,Light,Light,Light,Moderate,2,2,2,2,31,TRUE
2021-09-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,10,TRUE
2021-09-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,17,TRUE
2021-09-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,13,TRUE
2021-09-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,14,TRUE
2021-09-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,22,TRUE
2021-09-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,26,TRUE
2021-09-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,35,TRUE
2021-09-10,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,40,TRUE
2021-09-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,11,TRUE
2021-09-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,16,TRUE
2021-09-13,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,38,TRUE
2021-09-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,34,TRUE
2021-09-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,27,TRUE
2021-09-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,29,TRUE
2021-09-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,20,TRUE
2021-09-18,Rain,Clear,Clear,Rain,Light,NA,NA,Light,2,2,2,2,28,TRUE
2021-09-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,12,TRUE
2021-09-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,31,TRUE
2021-09-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,39,TRUE
2021-09-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,26,TRUE
2021-09-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,26,TRUE
2021-09-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,22,TRUE
2021-09-25,Clear,Rain,Clear,Clear,NA,Light,NA,NA,2,0,2,2,31,TRUE
2021-09-26,Rain,Clear,Rain,Rain,Light,NA,Light,Light,2,2,2,2,30,TRUE
2021-09-27,Clear,Clear,Clear,Rain,NA,NA,NA,Light,2,2,2,2,33,TRUE
2021-09-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,18,TRUE
2021-09-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,20,TRUE
2021-09-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,26,TRUE
2021-10-01,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,0,0,0,0,FALSE
2021-10-02,Clear,Clear,Fog,Clear,NA,NA,Moderate,NA,0,0,0,0,0,FALSE
2021-10-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2021-10-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,13,TRUE
2021-10-05,Clear,Rain,Rain,Rain,NA,Light,Light,Light,2,2,2,2,38,TRUE
2021-10-06,Precipitation,Clear,Clear,Clear,UNK,NA,NA,NA,2,2,2,2,29,TRUE
2021-10-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,28,TRUE
2021-10-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,20,TRUE
2021-10-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,21,TRUE
2021-10-10,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,19,TRUE
2021-10-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,17,TRUE
2021-10-12,Clear,Rain,Clear,Clear,NA,Light,NA,NA,0,0,2,2,16,TRUE
2021-10-13,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,21,TRUE
2021-10-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,30,TRUE
2021-10-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,25,TRUE
2021-10-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,36,TRUE
2021-10-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,16,TRUE
2021-10-18,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,21,TRUE
2021-10-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,55,TRUE
2021-10-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,24,TRUE
2021-10-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,32,TRUE
2021-10-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,30,TRUE
2021-10-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,34,TRUE
2021-10-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,22,TRUE
2021-10-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,24,TRUE
2021-10-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,37,TRUE
2021-10-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,43,TRUE
2021-10-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,18,TRUE
2021-10-29,Clear,Clear,Clear,Fog,NA,NA,NA,Moderate,2,2,2,2,29,TRUE
2021-10-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,28,TRUE
2021-10-31,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,10,TRUE
2021-11-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,23,TRUE
2021-11-02,Clear,Clear,Fog,Fog,NA,NA,Moderate,Moderate,2,2,2,2,29,TRUE
2021-11-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,59,TRUE
2021-11-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,69,TRUE
2021-11-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,40,TRUE
2021-11-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,32,TRUE
2021-11-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,14,TRUE
2021-11-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,26,TRUE
2021-11-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,18,TRUE
2021-11-10,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,48,TRUE
2021-11-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,23,TRUE
2021-11-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,35,TRUE
2021-11-13,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,66,TRUE
2021-11-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,32,TRUE
2021-11-15,Clear,Clear,Clear,Fog,NA,NA,NA,Moderate,2,2,2,2,50,TRUE
2021-11-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,31,TRUE
2021-11-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,40,TRUE
2021-11-18,Clear,Clear,Cold,Cold,NA,NA,Severe,Severe,2,2,2,2,46,TRUE
2021-11-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,53,TRUE
2021-11-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,33,TRUE
2021-11-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,13,TRUE
2021-11-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,31,TRUE
2021-11-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,35,TRUE
2021-11-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,48,TRUE
2021-11-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,2,12,TRUE
2021-11-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,0,8,TRUE
2021-11-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,12,TRUE
2021-11-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,20,TRUE
2021-11-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,36,TRUE
2021-11-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,62,TRUE
2021-12-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,42,TRUE
2021-12-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,56,TRUE
2021-12-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,82,TRUE
2021-12-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,79,TRUE
2021-12-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,30,TRUE
2021-12-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,103,TRUE
2021-12-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,69,TRUE
2021-12-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,58,TRUE
2021-12-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,56,TRUE
2021-12-10,Rain,Rain,Clear,Clear,Moderate,Light,NA,NA,2,2,2,2,57,TRUE
2021-12-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,78,TRUE
2021-12-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,43,TRUE
2021-12-13,Clear,Fog,Clear,Clear,NA,Severe,NA,NA,2,2,2,2,52,TRUE
2021-12-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,53,TRUE
2021-12-15,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,2,2,2,56,TRUE
2021-12-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,40,TRUE
2021-12-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,61,TRUE
2021-12-18,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,46,TRUE
2021-12-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,23,TRUE
2021-12-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,50,TRUE
2021-12-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,68,TRUE
2021-12-22,Clear,Clear,Clear,Fog,NA,NA,NA,Moderate,2,2,2,2,42,TRUE
2021-12-23,Clear,Clear,Rain,Clear,NA,NA,Light,NA,2,2,2,2,56,TRUE
2021-12-24,Rain,Rain,Rain,Rain,Light,Light,Moderate,Light,2,2,2,2,96,TRUE
2021-12-25,Rain,Fog,Fog,Fog,Light,Moderate,Moderate,Moderate,2,2,2,2,24,TRUE
2021-12-26,Clear,Clear,Fog,Clear,NA,NA,Moderate,NA,2,0,2,2,29,TRUE
2021-12-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,21,TRUE
2021-12-28,Rain,Clear,Clear,Rain,Light,NA,NA,Light,2,0,2,2,37,TRUE
2021-12-29,Rain,Rain,Clear,Clear,Light,Moderate,NA,NA,2,2,2,2,54,TRUE
2021-12-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,34,TRUE
2021-12-31,Rain,Rain,Rain,Rain,Light,Light,Light,Light,2,2,2,2,49,TRUE
2022-01-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,8,TRUE
2022-01-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2022-01-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2022-01-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2022-01-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2022-01-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2022-01-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2022-01-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
